sensor_type,date,recorded
ms_p2:sensormultilevel::luminositysensor:, 2/15/2016 12:57:11 PM,0
ms_p2:sensormultilevel::luminositysensor:, 2/15/2016 2:25:11 PM,2
ms_p2:sensormultilevel::luminositysensor:, 2/15/2016 2:29:11 PM,0
ms_p2:sensormultilevel::luminositysensor:, 2/15/2016 2:33:11 PM,6
ms_p2:sensormultilevel::luminositysensor:, 2/15/2016 2:37:11 PM,0
ms_p2:sensormultilevel::luminositysensor:, 2/15/2016 2:45:11 PM,3
ms_p2:sensormultilevel::luminositysensor:, 2/15/2016 2:49:11 PM,0
ms_p2:sensormultilevel::humiditysensor:, 2/8/2016 1:08:45 AM,52
ms_p2:sensormultilevel::humiditysensor:, 2/10/2016 1:11:51 AM,55
ms_p2:sensormultilevel::humiditysensor:, 2/11/2016 3:24:47 PM,51
ms_p2:sensormultilevel::humiditysensor:, 2/11/2016 3:40:53 PM,52
ms_p2:sensormultilevel::humiditysensor:, 2/11/2016 3:48:53 PM,53
ms_p2:sensormultilevel::humiditysensor:, 2/11/2016 3:52:53 PM,54
ms_p2:sensormultilevel::humiditysensor:, 2/13/2016 10:45:13 AM,51
ms_p2:sensormultilevel::humiditysensor:, 2/13/2016 11:28:59 AM,51
ms_p2:sensormultilevel::humiditysensor:, 2/13/2016 12:44:59 PM,50
ms_p2:sensormultilevel::humiditysensor:, 2/13/2016 12:52:59 PM,51
ms_p2:sensormultilevel::humiditysensor:, 2/13/2016 12:56:59 PM,50
ms_p2:sensormultilevel::humiditysensor:, 2/13/2016 1:04:58 PM,51
ms_p2:sensormultilevel::humiditysensor:, 2/13/2016 1:20:58 PM,50
ms_p2:sensormultilevel::humiditysensor:, 2/13/2016 1:24:58 PM,51
ms_p2:sensormultilevel::humiditysensor:, 2/13/2016 1:28:58 PM,50
ms_p2:sensormultilevel::humiditysensor:, 2/13/2016 1:32:58 PM,51
ms_p2:sensormultilevel::humiditysensor:, 2/13/2016 1:48:58 PM,50
ms_p2:sensormultilevel::humiditysensor:, 2/13/2016 1:52:58 PM,51
ms_p2:sensormultilevel::humiditysensor:, 2/13/2016 1:56:58 PM,50
ms_p2:sensormultilevel::humiditysensor:, 2/13/2016 2:04:58 PM,51
ms_p2:sensormultilevel::humiditysensor:, 2/13/2016 2:12:58 PM,50
ms_p2:sensormultilevel::humiditysensor:, 2/13/2016 4:28:58 PM,49
ms_p2:sensormultilevel::humiditysensor:, 2/13/2016 4:44:58 PM,50
ms_p2:sensormultilevel::humiditysensor:, 2/13/2016 5:24:58 PM,49
ms_p2:sensormultilevel::humiditysensor:, 2/13/2016 5:40:58 PM,50
ms_p2:sensormultilevel::humiditysensor:, 2/13/2016 5:48:58 PM,49
ms_p2:sensormultilevel::humiditysensor:, 2/13/2016 5:52:58 PM,50
ms_p2:sensormultilevel::humiditysensor:, 2/13/2016 6:00:58 PM,49
ms_p2:sensormultilevel::humiditysensor:, 2/13/2016 11:08:57 PM,48
ms_p2:sensormultilevel::humiditysensor:, 2/13/2016 11:12:58 PM,49
ms_p2:sensormultilevel::humiditysensor:, 2/13/2016 11:16:58 PM,48
ms_p2:sensormultilevel::humiditysensor:, 2/14/2016 2:32:58 AM,49
ms_p2:sensormultilevel::humiditysensor:, 2/14/2016 2:36:58 AM,48
ms_p2:sensormultilevel::humiditysensor:, 2/14/2016 2:40:58 AM,49
ms_p2:sensormultilevel::humiditysensor:, 2/14/2016 2:44:58 AM,48
ms_p2:sensormultilevel::humiditysensor:, 2/14/2016 3:12:59 AM,49
ms_p2:sensormultilevel::humiditysensor:, 2/14/2016 3:16:58 AM,48
ms_p2:sensormultilevel::humiditysensor:, 2/14/2016 3:20:58 AM,49
ms_p2:sensormultilevel::humiditysensor:, 2/14/2016 3:24:58 AM,48
ms_p2:sensormultilevel::humiditysensor:, 2/14/2016 3:32:58 AM,49
ms_p2:sensormultilevel::humiditysensor:, 2/14/2016 3:36:58 AM,48
ms_p2:sensormultilevel::humiditysensor:, 2/14/2016 3:40:58 AM,49
ms_p2:sensormultilevel::humiditysensor:, 2/14/2016 9:01:07 AM,48
ms_p2:sensormultilevel::humiditysensor:, 2/14/2016 9:09:00 AM,49
ms_p2:sensormultilevel::humiditysensor:, 2/14/2016 9:13:01 AM,48
ms_p2:sensormultilevel::humiditysensor:, 2/14/2016 4:57:03 PM,49
ms_p2:sensormultilevel::humiditysensor:, 2/15/2016 12:33:02 AM,50
ms_p2:sensormultilevel::humiditysensor:, 2/15/2016 12:37:02 AM,49
ms_p2:sensormultilevel::humiditysensor:, 2/15/2016 12:45:02 AM,50
ms_p2:sensormultilevel::humiditysensor:, 2/15/2016 12:49:02 AM,49
ms_p2:sensormultilevel::humiditysensor:, 2/15/2016 12:57:02 AM,50
ms_p2:sensormultilevel::humiditysensor:, 2/15/2016 1:05:02 AM,49
ms_p2:sensormultilevel::humiditysensor:, 2/15/2016 1:09:02 AM,50
ms_p2:sensormultilevel::humiditysensor:, 2/15/2016 1:13:02 AM,49
ms_p2:sensormultilevel::humiditysensor:, 2/15/2016 1:29:02 AM,50
ms_p2:sensormultilevel::humiditysensor:, 2/15/2016 1:37:02 AM,49
ms_p2:sensormultilevel::humiditysensor:, 2/15/2016 1:41:02 AM,50
ms_p2:sensormultilevel::humiditysensor:, 2/15/2016 1:49:02 AM,49
ms_p2:sensormultilevel::humiditysensor:, 2/15/2016 1:53:02 AM,50
ms_p2:sensormultilevel::humiditysensor:, 2/15/2016 1:57:02 AM,49
ms_p2:sensormultilevel::humiditysensor:, 2/15/2016 2:01:02 AM,50
ms_p2:sensormultilevel::humiditysensor:, 2/15/2016 2:13:02 AM,49
ms_p2:sensormultilevel::humiditysensor:, 2/15/2016 2:17:02 AM,50
ms_p2:sensormultilevel::humiditysensor:, 2/15/2016 7:01:03 AM,51
ms_p2:sensormultilevel::humiditysensor:, 2/15/2016 7:09:08 AM,50
ms_p2:sensormultilevel::humiditysensor:, 2/15/2016 7:21:03 AM,51
ms_p2:sensormultilevel::humiditysensor:, 2/15/2016 7:25:07 AM,50
ms_p2:sensormultilevel::humiditysensor:, 2/15/2016 8:09:03 AM,49
ms_p2:sensormultilevel::humiditysensor:, 2/15/2016 8:13:04 AM,50
ms_p2:sensormultilevel::humiditysensor:, 2/15/2016 8:21:08 AM,49
ms_p2:sensormultilevel::humiditysensor:, 2/15/2016 8:29:04 AM,50
ms_p2:sensormultilevel::humiditysensor:, 2/15/2016 8:37:04 AM,49
ms_p2:sensormultilevel::humiditysensor:, 2/15/2016 8:41:06 AM,50
ms_p2:sensormultilevel::humiditysensor:, 2/15/2016 8:45:06 AM,49
ms_p2:sensormultilevel::humiditysensor:, 2/15/2016 8:57:10 AM,50
ms_p2:sensormultilevel::humiditysensor:, 2/15/2016 9:01:09 AM,49
ms_p2:sensormultilevel::humiditysensor:, 2/15/2016 9:17:10 AM,50
ms_p2:sensormultilevel::humiditysensor:, 2/15/2016 9:21:16 AM,49
ms_p2:sensormultilevel::humiditysensor:, 2/15/2016 9:29:07 AM,50
ms_p2:sensormultilevel::humiditysensor:, 2/15/2016 9:33:10 AM,49
ms_p2:sensormultilevel::humiditysensor:, 2/15/2016 5:57:11 PM,48
ms_p2:sensormultilevel::humiditysensor:, 2/15/2016 6:01:11 PM,49
ms_p2:sensormultilevel::humiditysensor:, 2/15/2016 6:09:11 PM,48
ms_p2:sensormultilevel::humiditysensor:, 2/15/2016 6:33:11 PM,49
ms_p2:sensormultilevel::humiditysensor:, 2/15/2016 6:37:11 PM,48
ms_p2:sensormultilevel::temperaturesensor:, 2/8/2016 1:08:45 AM,78.9
ms_p2:sensormultilevel::temperaturesensor:, 2/10/2016 1:11:51 AM,71.6
ms_p2:sensormultilevel::temperaturesensor:, 2/11/2016 3:24:47 PM,74.3
ms_p2:sensormultilevel::temperaturesensor:, 2/11/2016 3:32:53 PM,70.8
ms_p2:sensormultilevel::temperaturesensor:, 2/11/2016 3:36:53 PM,68.2
ms_p2:sensormultilevel::temperaturesensor:, 2/11/2016 3:40:53 PM,66.8
ms_p2:sensormultilevel::temperaturesensor:, 2/11/2016 3:44:53 PM,65.7
ms_p2:sensormultilevel::temperaturesensor:, 2/11/2016 3:48:53 PM,64.9
ms_p2:sensormultilevel::temperaturesensor:, 2/11/2016 3:52:53 PM,64.5
ms_p2:sensormultilevel::temperaturesensor:, 2/11/2016 3:56:53 PM,64.3
ms_p2:sensormultilevel::temperaturesensor:, 2/13/2016 10:45:13 AM,68.5
ms_p2:sensormultilevel::temperaturesensor:, 2/13/2016 11:17:00 AM,68.6
ms_p2:sensormultilevel::temperaturesensor:, 2/13/2016 11:21:00 AM,68.8
ms_p2:sensormultilevel::temperaturesensor:, 2/13/2016 11:28:59 AM,68.7
ms_p2:sensormultilevel::temperaturesensor:, 2/13/2016 11:48:59 AM,68.8
ms_p2:sensormultilevel::temperaturesensor:, 2/13/2016 12:36:59 PM,68.9
ms_p2:sensormultilevel::temperaturesensor:, 2/13/2016 1:04:58 PM,69
ms_p2:sensormultilevel::temperaturesensor:, 2/13/2016 1:08:59 PM,69.1
ms_p2:sensormultilevel::temperaturesensor:, 2/13/2016 1:16:58 PM,69.2
ms_p2:sensormultilevel::temperaturesensor:, 2/13/2016 1:32:58 PM,69.3
ms_p2:sensormultilevel::temperaturesensor:, 2/13/2016 1:52:58 PM,69.4
ms_p2:sensormultilevel::temperaturesensor:, 2/13/2016 2:00:59 PM,69.5
ms_p2:sensormultilevel::temperaturesensor:, 2/13/2016 2:08:58 PM,69.6
ms_p2:sensormultilevel::temperaturesensor:, 2/13/2016 2:16:58 PM,69.7
ms_p2:sensormultilevel::temperaturesensor:, 2/13/2016 2:32:58 PM,70
ms_p2:sensormultilevel::temperaturesensor:, 2/13/2016 3:13:02 PM,70.5
ms_p2:sensormultilevel::temperaturesensor:, 2/13/2016 3:20:59 PM,70.6
ms_p2:sensormultilevel::temperaturesensor:, 2/13/2016 4:08:58 PM,70.7
ms_p2:sensormultilevel::temperaturesensor:, 2/13/2016 4:16:58 PM,70.6
ms_p2:sensormultilevel::temperaturesensor:, 2/13/2016 4:24:58 PM,70.7
ms_p2:sensormultilevel::temperaturesensor:, 2/13/2016 4:40:58 PM,70.8
ms_p2:sensormultilevel::temperaturesensor:, 2/13/2016 4:48:58 PM,70.9
ms_p2:sensormultilevel::temperaturesensor:, 2/13/2016 5:08:58 PM,70.8
ms_p2:sensormultilevel::temperaturesensor:, 2/13/2016 5:21:01 PM,70.9
ms_p2:sensormultilevel::temperaturesensor:, 2/13/2016 5:32:58 PM,71
ms_p2:sensormultilevel::temperaturesensor:, 2/13/2016 5:56:58 PM,70.9
ms_p2:sensormultilevel::temperaturesensor:, 2/13/2016 6:04:58 PM,71
ms_p2:sensormultilevel::temperaturesensor:, 2/13/2016 6:08:58 PM,71.1
ms_p2:sensormultilevel::temperaturesensor:, 2/13/2016 6:12:58 PM,71.2
ms_p2:sensormultilevel::temperaturesensor:, 2/13/2016 6:16:58 PM,71.3
ms_p2:sensormultilevel::temperaturesensor:, 2/13/2016 6:20:58 PM,71.2
ms_p2:sensormultilevel::temperaturesensor:, 2/13/2016 6:48:58 PM,71.3
ms_p2:sensormultilevel::temperaturesensor:, 2/13/2016 7:04:58 PM,71.2
ms_p2:sensormultilevel::temperaturesensor:, 2/13/2016 7:20:58 PM,71.3
ms_p2:sensormultilevel::temperaturesensor:, 2/13/2016 7:24:58 PM,71.4
ms_p2:sensormultilevel::temperaturesensor:, 2/13/2016 7:36:58 PM,71.3
ms_p2:sensormultilevel::temperaturesensor:, 2/13/2016 7:40:58 PM,71.2
ms_p2:sensormultilevel::temperaturesensor:, 2/13/2016 7:44:58 PM,71.3
ms_p2:sensormultilevel::temperaturesensor:, 2/13/2016 8:04:58 PM,71.4
ms_p2:sensormultilevel::temperaturesensor:, 2/13/2016 8:12:58 PM,71.3
ms_p2:sensormultilevel::temperaturesensor:, 2/13/2016 8:44:58 PM,71.2
ms_p2:sensormultilevel::temperaturesensor:, 2/13/2016 8:48:58 PM,71.3
ms_p2:sensormultilevel::temperaturesensor:, 2/13/2016 9:00:58 PM,71.4
ms_p2:sensormultilevel::temperaturesensor:, 2/13/2016 9:16:58 PM,71.3
ms_p2:sensormultilevel::temperaturesensor:, 2/13/2016 9:20:58 PM,71.4
ms_p2:sensormultilevel::temperaturesensor:, 2/13/2016 10:08:58 PM,71.5
ms_p2:sensormultilevel::temperaturesensor:, 2/13/2016 10:12:58 PM,71.4
ms_p2:sensormultilevel::temperaturesensor:, 2/13/2016 10:32:57 PM,71.5
ms_p2:sensormultilevel::temperaturesensor:, 2/13/2016 10:52:57 PM,71.6
ms_p2:sensormultilevel::temperaturesensor:, 2/13/2016 11:04:57 PM,71.5
ms_p2:sensormultilevel::temperaturesensor:, 2/13/2016 11:12:58 PM,71.6
ms_p2:sensormultilevel::temperaturesensor:, 2/13/2016 11:24:58 PM,71.5
ms_p2:sensormultilevel::temperaturesensor:, 2/13/2016 11:28:58 PM,71.4
ms_p2:sensormultilevel::temperaturesensor:, 2/13/2016 11:32:58 PM,71.3
ms_p2:sensormultilevel::temperaturesensor:, 2/13/2016 11:36:58 PM,71.2
ms_p2:sensormultilevel::temperaturesensor:, 2/13/2016 11:40:58 PM,71
ms_p2:sensormultilevel::temperaturesensor:, 2/13/2016 11:44:59 PM,70.9
ms_p2:sensormultilevel::temperaturesensor:, 2/13/2016 11:48:58 PM,70.8
ms_p2:sensormultilevel::temperaturesensor:, 2/13/2016 11:52:58 PM,70.7
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 12:00:58 AM,70.6
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 12:04:58 AM,70.5
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 12:08:58 AM,70.4
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 12:12:58 AM,70.3
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 12:16:58 AM,70.2
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 12:20:58 AM,70.1
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 12:28:58 AM,69.9
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 12:36:58 AM,69.8
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 12:44:58 AM,69.7
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 12:48:58 AM,69.6
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 1:00:58 AM,69.5
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 1:04:58 AM,69.4
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 1:08:58 AM,69.3
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 1:16:58 AM,69.2
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 1:28:58 AM,69.1
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 1:32:59 AM,69
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 1:36:58 AM,68.9
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 1:48:58 AM,68.8
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 1:56:58 AM,68.7
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 2:04:58 AM,68.6
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 2:12:58 AM,68.5
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 2:28:58 AM,68.4
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 2:36:58 AM,68.3
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 2:44:58 AM,68.2
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 2:52:58 AM,68.1
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 3:12:59 AM,68
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 3:20:58 AM,67.9
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 3:36:58 AM,67.8
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 3:52:58 AM,67.7
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 4:08:58 AM,67.6
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 4:20:58 AM,67.5
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 4:28:58 AM,67.4
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 4:56:58 AM,67.5
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 5:12:59 AM,67.4
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 5:20:58 AM,67.3
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 5:28:58 AM,67.2
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 5:44:58 AM,67.1
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 5:56:59 AM,67
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 6:12:58 AM,66.9
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 6:17:01 AM,66.8
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 6:24:58 AM,66.7
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 6:36:58 AM,66.6
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 6:48:58 AM,66.5
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 6:56:58 AM,66.4
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 7:16:58 AM,66.5
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 7:20:58 AM,66.6
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 7:24:58 AM,66.9
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 7:28:58 AM,67.2
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 7:32:58 AM,67.4
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 7:36:58 AM,67.6
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 7:40:58 AM,67.8
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 7:44:58 AM,67.9
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 7:48:59 AM,68
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 7:52:58 AM,68.1
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 8:01:01 AM,68.2
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 8:04:58 AM,68.3
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 8:08:58 AM,68.4
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 8:12:59 AM,68.5
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 8:20:58 AM,68.6
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 8:24:58 AM,68.7
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 8:28:58 AM,68.8
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 8:32:59 AM,68.9
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 8:45:00 AM,69
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 8:49:01 AM,69.2
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 8:53:01 AM,69.4
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 8:57:00 AM,69.5
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 9:05:11 AM,69.6
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 9:13:16 AM,69.8
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 9:17:05 AM,69.9
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 9:29:01 AM,70
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 9:33:03 AM,70.1
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 9:37:04 AM,70.3
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 9:49:08 AM,70.2
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 9:57:02 AM,70.3
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 10:01:00 AM,70.4
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 10:17:18 AM,70.6
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 10:21:00 AM,70.7
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 10:25:01 AM,70.6
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 10:37:00 AM,70.7
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 10:41:01 AM,70.8
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 10:49:00 AM,70.7
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 10:53:00 AM,70.8
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 10:57:00 AM,70.9
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 11:01:07 AM,71
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 11:13:00 AM,70.9
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 11:17:00 AM,71
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 11:25:00 AM,70.9
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 11:29:00 AM,70.8
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 11:37:00 AM,70.7
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 11:41:00 AM,70.6
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 11:49:02 AM,70.5
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 11:53:08 AM,70.4
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 12:01:00 PM,70.3
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 12:33:00 PM,70.2
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 12:37:00 PM,70.1
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 12:45:00 PM,70.2
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 1:01:00 PM,70.1
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 1:21:02 PM,70
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 1:29:02 PM,69.9
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 1:41:02 PM,69.8
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 1:49:02 PM,69.7
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 1:53:03 PM,69.9
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 1:57:03 PM,69.7
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 2:13:03 PM,69.6
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 2:29:03 PM,69.5
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 2:37:03 PM,69.4
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 2:53:03 PM,69.3
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 3:05:03 PM,69.2
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 3:25:03 PM,69.1
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 3:29:03 PM,69.2
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 3:33:03 PM,69.1
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 3:45:03 PM,69
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 4:05:03 PM,68.9
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 4:29:03 PM,68.8
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 5:01:03 PM,68.9
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 5:17:03 PM,69
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 5:41:03 PM,69.1
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 6:29:03 PM,69.2
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 6:33:03 PM,69.1
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 6:37:02 PM,69.2
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 6:45:02 PM,69.1
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 7:01:02 PM,69.2
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 7:25:02 PM,69.1
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 7:29:02 PM,69.2
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 7:33:02 PM,69.1
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 7:53:02 PM,69.2
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 7:57:03 PM,69.1
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 8:05:02 PM,69.2
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 8:09:02 PM,69.1
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 8:21:02 PM,69.2
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 8:33:02 PM,69.1
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 8:37:02 PM,69.2
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 8:45:02 PM,69.1
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 9:17:02 PM,69.2
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 9:21:02 PM,69.1
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 9:33:02 PM,69
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 9:37:02 PM,69.1
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 9:45:02 PM,69
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 9:53:02 PM,69.1
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 10:09:02 PM,69
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 10:13:02 PM,69.1
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 10:37:02 PM,69
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 10:57:02 PM,68.9
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 11:05:02 PM,68.8
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 11:13:02 PM,68.7
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 11:17:02 PM,68.6
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 11:25:02 PM,68.5
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 11:33:02 PM,68.4
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 11:41:02 PM,68.3
ms_p2:sensormultilevel::temperaturesensor:, 2/14/2016 11:49:02 PM,68.2
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 12:01:06 AM,68.1
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 12:17:02 AM,68
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 12:33:02 AM,67.9
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 12:49:02 AM,67.8
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 1:05:09 AM,67.7
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 1:25:02 AM,67.6
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 1:41:02 AM,67.5
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 1:57:02 AM,67.4
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 2:13:02 AM,67.3
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 2:17:02 AM,67.4
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 2:25:02 AM,67.3
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 2:33:02 AM,67.2
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 2:49:02 AM,67.1
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 2:53:02 AM,67.2
